# episodes,genre,network,rating,s_rating,title,cast,director,screenwriter
6,Reality Romance VarietyShow,Tvn,9.53,PG-13,Newlywed Diary S1,KuHyeSun AhnJaeHyun,NaYoungSeok,
36,Drama KoreanDrama Historical,Mbc,9.2,PG-13,Gye Baek,JoJaeHyun OhYunSoo ChaInPyo SongJiHyo LeeSeoJin ParkEunBin KimYooSuk Hyomin LeeHyunWoo JinTaeHyun AhnKilKang LeeHanWi ParkSungWoong ParkYooHwan KimByungGi YoonDaHoon ImHyunShik JeonNoMin JungHanHun JangHeeWoong NamDaReum GoYoonHoo JoSangKi KimHyunSung KwonYongWoon KimDongHee JungSoYoung ChoiRan SeoBumShik HanJiWoo,KimGeunHong,JungHyungSoo MaChangJoon JungHaeRi
1,K-Pop VarietyShow Entertainment Lifestyle&Variety,,9.76,PG-13,BTS Comeback Show,"""KimTaehyung(BTSsV)"" J-Hope Jimin RM Jin Suga Jungkook BTS",[],[]
16,KoreanDrama Thriller&Suspense Comedy Crime&Mystery Drama,Kbs,9.44,PG-13,Queen of Mystery,KwonSangWoo ChoiKangHee JunSooJin LeeWonGeun AhnKilKang KimMinJae ParkJoonGeum JungInKi KimHyunSook HongJinKi,KimJinWoo YooYoungEun,LeeSungMin
20,KoreanDrama Romance Drama Melodrama,Kbs2,8.82,PG-13,The Thorn Birds,JooSangWook HanHyeJin SuhDoYoung KimMinJung KimHaEun ChaHwaYun SongOkSook ChoiJaeWon ParkJiIl LeeTaeRi LeeMiYoung KimSooHyun(2006),KimJongChang,LeeSunHee
16,Drama KoreanDrama Comedy Family&Kids,Kbs,7.5,G,I am Your Teacher,T.O.P ParkMinYoung YangDongGeun LeeMinHo ParkJoonGyu SonTaeYoung,KimJungKyu,LeeJinMae
133,Entertainment Music VarietyShow K-Pop,Kbs,9.05,PG-13,Immortal Songs,ShinDongYup JungJaeHyung MoonHeeJun YunMinSu Kai Kai,[],[]
12,Drama KoreanDrama WebDrama IdolDrama Horror&Supernatural,,9.27,PG-13,Nightmare Teacher,UhmKiJoon KimSoHyun LeeMinhyuk SeoShinAe BaekSeungDo KimDaYe KimJiAn HakJin,HyunMoonSub,HyunMoonSub JungYooSuk
32,Drama KoreanDrama Crime&Mystery Romance,Sbs,8.78,PG-13,Judge vs. Judge,YeonWooJin ParkEunBin DongHa HaeRyung LeeHyeEun BaeYooRam KimMinSang LeeMoonShik LeeChangWook HongSeungBum JungYeonJoo JungYooMin JiSeungHyun KimByungChoon OhNaRa ChoiJungWoo KimHeeJung WooHyun HeoJoonSuk ChoWanKi LeeDeokHwa KimHaeSook BaeHaeSun,LeeGwangYoung,SeoIn
28,Historical Romance KoreanDrama Drama,Sbs,9.32,PG-13,"Saimdang, Light's Diary",SongSeungHeon LeeYoungAe OhYoonAh LeeJooYeon LeeHaeYoung YangSeJong HongJinKi,YunSangHo,ParkEunRyeong
50,Drama KoreanDrama MedicalDrama Historical Biography,Mbc,9.11,PG-13,King’s Doctor,ChoSeungWoo LeeYoWon SonChangMin YooSun,LeeByungHoon ChoiJungKyu,KimYiYoung
56,Romance KoreanDrama Drama,Mbc,9.18,PG-13,East of Eden,ParkHaeJin HanJiHye SongSeungHeon LeeYeonHee YeonJungHoon ParkGeunHyung LeeMiSook KimBum LeeDaHae JeonMiSun ShimHyeJin ParkHaYoung NamJiHyun KwonYool HwangJungEum DennisOh JinJiHee YooDongGeun KimSungKyum JungYoungSook LeeJongWon JungHyeYoung ShinDongWoo KimHakChul ShinEunJung LeeHyoJung ParkHyunSook ParkSungWoong JoMinKi JunSoMin KangEunTak KimHyungMin YoonDongHwan GoYoonHoo ParkGunTae KwakMinSuk JungSoYoung HanYoungKwang LeeWonJae ParkChanHwan LeeSukJoon WonDukHyun JunSungHwan JungYoonSuk,KimJinMan Ashbun,NaYeonSuk LeeHongKoo
8,KoreanDrama Romance Sci-Fi&Fantasy Drama WebDrama,Mbc,9.24,PG-13,Imaginary Cat,YooSeungHo JoHyeJung HanYeRi ChoiTaeHwan Solar LeeEl KimMinSuk KimHyunJoon,LeeHyunJoo,KimGyung
41,Costume&Period Historical KoreanDrama,Kbs,8.74,PG-13,The Merchant: Gaekju 2015,YooOhSung HanChaeAh JangHyuk KimMinJung JungTaeWoo ParkEunHye,KimJongSun,KimJooYoung JungSungHee
16,KoreanDrama Drama Sci-Fi&Fantasy Action&Adventure,Kbs,9.42,PG-13,Moorim School,LeeHyunWoo SeoYeJi LeeHongbin JungYooJin ShinHyunJoon LeeBeomSoo,LeeSoYeon,KimHyunHee
68,KoreanDrama Romance Drama Women Family&Kids,Sbs,9.02,PG-13,Sister Is Alive,JangSeoHee OhYoonAh KimJooHyun KimDasom LeeJiHoon JoYoonWoo JinJiHee LeeJaeJin SonYeoEun AhnNaeSang SonChangMin SongJongHo,ChoiHyeongHun,KimSunOk
11,VarietyShow Food&Cooking Reality,Tvn,9.74,PG-13,Youn's Kitchen 2,YounYuhJung JungYuMi(1983) LeeSeoJin ParkSeoJoon,NaYoungSeok,
18,KoreanDrama Thriller&Suspense Crime&Mystery Drama,Ocn,9.5,NC-17,Voice,JangHyuk LeeHaNa KimJaeWook Yesung BaekSungHyun SonEunSeo LeeJooSeung YoonJiMin HanBoBae OhYeonAh KimHoYoung,KimHongSun,MaJinWon
16,Drama KoreanDrama Romance Comedy,Jtbc,9.26,PG-13,Fantastic,KimHyunJoo JooSangWook JiSoo KimTaeHoon ParkSiYeon KimYoungMin YoonJiWon JoJaeYoon KimJungNan LimJiKyu,JoNamKook,LeeSungEun
57,Romance Drama KoreanDrama,Mbc,8.59,PG-13,Hooray for Love,LeeBoYoung LeeTaeSung BaeJongOk KimJiHan,JooSungWoo,ParkHyeonJu
40,Drama KoreanDrama Melodrama Family&Kids,Mbc,9.06,PG-13,Goodbye to Goodbye,ChaeSiRa JoBoAh LeeSungJae JungHyeYoung LeeJunYoung JungWoongIn,KimMinSik,SoJaeWon SalGoo
18,WebDrama Crime&Mystery Comedy,,9.04,PG-13,Rebel Detectives 2,KimNamJoo(Apink) AhnHyeongSeop YooSeonHo ByungHun KimTaeMin JangMoonBok Hwarang LeeBitNa JungSuHwan YoonYongBin KimNuRi LeeJinNah JungMinKyu,ParkSunJae,
16,KoreanDrama Romance Drama,Mbc,8.91,PG-13,"I Do, I Do",LeeJangWoo KimSunAh OhMinSeok ImSooHyang ParkGunHyung YoonJooSang KimHyeEun ParkYoungGyu OhMiYun JoHeeBong OhMiHee LeeDaeYeon KimSooHyun(2006) KimMinHee,KangDaeSun,JoJungHwa
128,Comedy Entertainment Music VarietyShow,Mbc,6.27,PG-13,Radio Star,YoonJongShin KimGura KimGookJin ChaTaeHyun KyuHyun,LeeJoonIk,ChoiSukHwan
12,Drama KoreanDrama Sci-Fi&Fantasy Crime&Mystery Thriller&Suspense,Ocn,8.98,PG-13,Vampire Detective,LeeJoon OhJungSe LeeSeYoung LeeChungAh JoBokRae KimYoonHye AhnSeHa Jei KimKiMoo,KimGaRam,YooYoungSeon
12,VarietyShow Reality,Tvn,9.78,PG-13,Three Meals a Day: Seaside Ranch,LeeSeoJin EricMun YoonKyunSang LeeJongSuk LeeJongSuk HanJiMin Seolhyun LeeJeHoon,NaYoungSeok,
16,Crime&Mystery Drama IdolDrama KoreanDrama,Ocn,9.52,PG-13,Squad 38,SeoInGuk ChoiSooyoung MaDongSeok OhManSeok ParkSungWoong AhnNaeSang SongOkSook GoKyuPil JoWooJin KimSungOh JungInKi KimHongFa,KimJungMin HanDongHwa,HanJungHoon
12,WebDrama KoreanDrama Drama Sci-Fi&Fantasy,,8.08,PG-13,The Miracle,Donghyun Nahyun HakJin HongYoonHwa,KwonJinMo,AhnHoKyung
15,Romance KoreanDrama Drama,Mbc,8.99,PG-13,"Me Too, Flower!",JoMinKi HanGoEun YoonShiYoon LeeJiAh LeeGiKwang BaekSeungHwan SeoHyoRim ImHaRyong LeeByungJoon KimJiSook ParkEunJi JungManSik BaekSeungHee SonIlKwon BaekBongKi JoSungKyu,KoDongSun,KimDoWoo
32,Biography Drama KoreanDrama Costume&Period,Mbc,8.85,PG-13,"Jung Yi, the Goddess of Fire",ParkGunHyung SeoHyunJin LeeSangYoon MoonGeunYoung KimBum JungBoSuk SungJiRu LeeKwangSoo JunKwangRyul HanGoEun AhnSukHwan JangGwang,ParkSungSoo JungDaeYoon,KwonSoonGyu LeeSeoYoon
16,Action&Adventure KoreanDrama,Kbs,8.3,PG-13,The Man in the Mask,JooSangWook KimSunAh UhmKiJoon JunKwangRyul NoYoungHak ParkYoungGyu LeeMoonShik LeeKiYoung HwangSunHee JungAeRi,JeonSan,ChoiJinWon
36,Drama KoreanDrama,Mbc,9.51,PG-13,Scandal: A Shocking and Wrongful...,KimJaeWon JoYoonHee KiTaeYoung KimKyuRi JoJaeHyun ParkSangMin JoHwiJoon HanKiWon AhnSukHwan ChoiChulHo HongYeoJin YangJinWoo ParkMinWoo ShinEunKyung HanGroo JungJoonWon JoHanChul JungKyuSoo JoMinAh KimHyeRi JungYoonSuk JungHoKeun ChoiYongMin ParkJungChul,KimJinMan ParkJaeBum,BaeYooMi
23,Drama Historical KoreanDrama Melodrama,Kbs,9.01,PG-13,The King’s Face,LeeSungJae KimKyuRi SeoInGuk JoYoonHee ShinSungRok SongMinHyung AhnSukHwan LeeKiYoung GoInBum JooJinMo(1958) ChoiChulHo LimJiKyu LeeByungJoon LeeSoonJae OhEunHo KimHeeJung(1992) ImJiEun WonDukHyun ParkJoonMok BaekJaeJin KimYul ParkJooHyung,YunSeongSik,LeeHyangHee
16,KoreanDrama Family&Kids Drama,Kbs,9.63,PG-13,Oh My Geum Bi,OhJiHo ParkJinHee HeoJungEun LeeJiHoon(1979) OhYoonAh KangSungJin,KimYoungJo,JeonHoSung
50,Music Romance KoreanDrama Drama,Mbc,9.14,PG-13,Gloria,LeeChunHee BaeDoona SeoJiSeok HaYunJoo SoYiHyun MinJoonHyun LeeSungMin OhHyunKyung ChoiJaeHwan LeeJongWon KimYoungOk LeeYoungHa SungByungSook NaYoungHee ParkHyunSook JoHyangKi LeeJiEun JungSoNyu KimKiHyun LeeSangWoo(1963) YunKyuJin ChunBoGeun,KimMinSik KimKyungHee,JungJiWoo
8,VarietyShow Entertainment Music Dance,Kbs,9.43,PG-13,Dancing High,LeeGiKwang LeeHoWon LeeSeungHoon LiaKim JeongHyeongDon Jisung(NCTDREAM),[],[]
11,Action&Adventure KoreanDrama Crime&Mystery Drama,Ocn,9.69,PG-13,Bad Guys,ParkHaeJin KimSangJoong MaDongSeok JoDongHyuk KangYeWon KangShinIl MinJiAh HwangSeungEon ParkJungHak KimTaeHoon,KimJungMin,HanJungHoon
16,Food&Cooking Romance KoreanDrama Comedy Drama,ChannelA,8.75,PG-13,Panda and Hedgehog,Donghae YooSoYoung ChoiJinHyuk YoonSeungAh SonJiHyun(1990),LeeMinCheol,HanJoonYoung
16,KoreanDrama Melodrama Drama,Tvn,9.7,PG-13,Memory,LeeSungMin KimJiSoo Junho YoonSoHee ParkJinHee LeeKiWoo YeoHoeHyun NamDaReum SongSunMi LeeJungGil BanHyoJung ParkJoonGeum JangGwang JeonNoMin ShinJaeHa SongJiIn,ParkChanHong,KimJiWoo
24,Melodrama Drama KoreanDrama Costume&Period Biography Historical Romance,Kbs,8.97,PG-13,Hwangjini,HaJiWon KimJaeWon JangGeunSuk WangBitNa RyuTaeJoon KimYoungAe,KimCheolKyu,YoonSunJoo
18,Drama MedicalDrama KoreanDrama Romance,Sbs,9.11,PG-13,The Gang Doctor,JooWon KimTaeHee StephanieLee JoHyunJae ChoiMin AhnSeHa MinJinWoong JangGwang ChaeJungAn JungWoongIn BaeHaeSun YooJunHong,OhJinSeok,JangHyeokRin
16,Comedy KoreanDrama Action&Adventure Drama Romance,Kbs,8.99,PG-13,Secret Agent Miss Oh,KimSangKyung ParkHyoJoo HyunWoo LeeSooKyung RyuJin Horan,KimJungKyu,ChoiLeeRang LeeJinMae
50,KoreanDrama Romance Drama,Mbc,8.96,PG-13,Assorted Gems,LeeHyunJin KoNaEun LeeTaeGon JungYuMi(1984) SoYiHyun KimYoungOk JungHyeSun OhMiHee WonJongRye KimKwangGyu ParkGeunHyung YoonJongHwa HongSukChun YangYoungJoon HanJinHee LeeSeoBin LeeIlMin ShinShinAe SeoWooRim HanHyeSook ChoiJaeHo HanJiHoo ChoiAhJin SeoDongSoo SeolWoonDo MichaelBlunck,BaekHoMin,ImSungHan
54,KoreanDrama Drama,Mbc,8.93,PG-13,Twinkle Twinkle,KangDongHo LeeYooRi KimSukHoon KimHyunJoo KilYongWoo GoDooShim JungTaeWoo JangYong ParkYooHwan KimHyungBum LeeAhHyun KimSangHo ShinSooYun WonKiJoon KimJiYoung HanJiWoo,NoDoCheol,BaeYooMi
60,Drama KoreanDrama Melodrama,Sbs,9.49,PG-13,Giant,LeeBeomSoo HwangJungEum JooSangWook ParkJinHee JiYoo KimSooHyun ParkSoYeon SonByungHo NoYoungHak YooHyungKwan LeeSeungHyung KimJungHyun ParkSangMin LeeHyoJung SongKyungChul LeeKiYoung MinJoonHyun ImHyuk ParkHaYoung KimSeoHyung JungBoSuk JungKyuSoo MoonJiIn ChoiHaNa HongYeoJin HanKyungSun YoonYooSun MoonHeeKyung JunJinGi LeeEunJung KimHakChul YoonYongHyun ChoiMin KimSungOh YeoJinGoo LeeMoonShik ShinSeungHwan NamJiHyun LeeDeokHwa KimGaEun,YuInSik LeeChangMin,JangYoungCheol JungKyungSoon
32,KoreanDrama Costume&Period Biography Drama,Mbc,9.32,PG-13,Kim Soo Ro,KoJooWon SeoJiHye JiSung YooOhSung LeePilMo KimHyeEun BaeJongOk YoonJooSang JunJinGi KangShinIl JooHo KimHyungBum LeeJongWon LeeHyoJung KangByul LeeWonJong BaekSoMi ChoiSooRin LeeDukHee ChoiAhJin KimKiHyun HanMinChae KimHyungIl JungJaeGon SeoIlHyun ShinDongKi JangDongJik ChoiHwaJung ChaeBin WonDukHyun ParkGunTae,ChoiJongSu JangSooBong,KimMiSuk
50,Drama KoreanDrama Family&Kids Comedy,Mbc,7.67,PG-13,Man Who Sets the Table,OnJooWan ChoiSooyoung ParkJinWoo SeoHyoRim ShimHyungTak LeeIlHwa KimMiSook KimKapSoo KimSooMi LeeJungHyuk LeeChulMin LeeSeYoung(1989) HongSeoJoon KimJiSook SongKang HanGaRim TaeHangHo,JooSungWoo,ParkHyeonJu
20,KoreanDrama Crime&Mystery Drama Thriller&Suspense,Sbs,9.28,PG-13,Ghost,DanielChoi LeeYeonHee UhmKiJoon SongHaYoon SoJiSub KwakDoWon BaeMinHee LeeKiYoung Esom YoonJiHye BaekSeungHyun KwonHaeHyo ParkJiIl ChoiJungWoo HanBoBae LimJiKyu KwakJiMin LeeJaeYoon JungMoonSung G.O JungDongHwan,KimHyeongSik ParkShinWoo,KimEunHee
32,Crime&Mystery Thriller&Suspense Drama KoreanDrama,Sbs,9.18,PG-13,Secret Mother,SongYoonAh KimSoYeon KimTaeWoo SongJaeRim ChaHwaYun OhYeonAh SeoYoungHee MinSungWook KimByungOk,ParkYongSoon,HwangYeJin
8,IdolDrama WebDrama Romance KoreanDrama,,8.63,PG-13,Hot and Sweet,ChoiMinHwan Yuna,[],[]
16,Drama KoreanDrama Crime&Mystery Thriller&Suspense,Kbs,8.82,PG-13,Queen of Mystery 2,KwonSangWoo ChoiKangHee ParkByungEun LeeDaHee KimJongSoo KimMinSang(1968) HongKiJoon KimWonHae JangYooSang KimHyunSook KimTaeWoo MinSungWook OhMinSeok DinDin,ChoiYoonSuk,LeeSungMin
16,KoreanDrama Crime&Mystery Drama Romance,Tvn,8.64,PG-13,My Secret Hotel,KimJiHan YooInNa ChoiJungWon LeeYoungEun NamgoongMin HwangSoHee ChoiTaeHwan KimBoMi ChoiJungWoo KimDongGyoon UhmSooJung HaYunJoo AhnKilKang,HongJongChan,KimYeRi KimDoHyun
16,KoreanDrama Romance Drama,Mbc,9.15,PG-13,Woman With a Suitcase,ChoiJiWoo JooJinMo LeeJoon JeonHyeBin ChoiTaeHwan OhYeonAh,KwonSeokJang,KwonEumMi
16,Comedy KoreanDrama Romance Drama,Tvn,9.17,PG-13,Twenty Again,ChoiJiWoo LeeSangYoon KimMinJae(1996) ChoiWonYoung ParkHyoJoo ChoiYoonSo NoYoungHak HaSeungRi KimHeeChan KangTaeOh JungSooYoung BanHyoJung KimKangHyun JinKiJoo ImJiHyun SonNaeun,KimHyungShik,SoHyunKyung
12,Thriller&Suspense Crime&Mystery Drama KoreanDrama,Jtbc,9.58,PG-13,Solomon’s Perjury,KimHyunSoo JangDongYoon SeoJiHoon SeoYoungJoo JoJaeHyun BaekChulMin SeoShinAe HakJin AhnNaeSang KimYeoJin KimSoHee,KangIlSoo,MiyukiMiyabe KimHoSoo
355,Entertainment Lifestyle&Variety Music VarietyShow,ArirangTv,8.69,PG-13,After School Club,ParkJiMin HanHeeJun Seungmin YookSungjae YookSungjae KimDasom Jackson Jinyoung(B1A4) YookSungjae KimDasom Jackson Jinyoung(B1A4) JB Baro LeeMinhyuk AmberLiu,[],[]
26,KoreanDrama Drama Romance Melodrama,Sbs,8.75,PG-13,My Heart Twinkle Twinkle,OhChangSuk NamBoRa BaeSooBin JangShinYoung LeePilMo HaJaeSook SonEunSeo LeeDeokHwa JungEunWoo YoonDaHoon LeeTaeIm,OhSeGang,JoJungSun
16,Drama KoreanDrama Melodrama,Kbs,8.79,PG-13,"I’m Sorry, I Love You",SoJiSub ImSooJung JungKyungHo ChoiYeoJin LeeHyeYoung(1962) LeeYoungHa,KimJongSik LeeHyeongMin,LeeKyoungHee
30,Music KoreanDrama Drama Romance Melodrama,Sbs,9.0,PG-13,Five Fingers,JooJiHoon JinSeYeon JiChangWook ChaeSiRa KangYiSuk JoMinKi OhDaeGyu JungJoonHa JeonGookHwan JungEunWoo JeonNoMin LeeHaeIn NaMoonHee KangChanYang JeonMiSun ChaHwaYun JangHyunSung,ChoiHyeongHun,KimSunOk
12,KoreanDrama Thriller&Suspense Crime&Mystery,Tvn,9.4,PG-13,Liar Game,JoJaeYoon ChaSooYun LeeSangYoon KimSoEun ShinSungRok JangSeungJo LeeEl LeeChulMin KimIkTae KimYoungAe ChoiYoonSo UhmHyoSup ChoiJinHo,HiroakiMatsuyama AyakoOki YasushiUeda,ShinobuKaitani OshoFuruya
20,KoreanDrama Romance Drama,Sbs,9.13,PG-13,Second to Last Love,JiJinHee KimHeeAe KwakSiYang KimSeulGi StephanieLee KimKwon LeeSooMin,ChoiHyeongHun,ChoiYoonJung
23,MedicalDrama KoreanDrama Drama,Mbc,8.67,PG-13,Golden Time,LeeSunGyun HwangJungEum LeeSungMin SongSunMi HongJiMin LeeKiYoung KimMiKyung UhmHyoSup KimSaKwon KimKiBang SunwooYongNyeo JiIlJoo JungKyuSoo ShinDongMi ParkJungMin JungSukYong NaSeungHo JoSangKi ParkYoungJi,KwonSeokJang LeeYoonJung,ChoiHeeRa
16,Romance Comedy Drama KoreanDrama Melodrama,Mbc,9.06,PG-13,Which Star Are You From,KimRaeWon JungRyeoWon ParkShiHoo KangJungHwa KimHaKyoon ImYeJin,PyoMinSoo,JungYooGyung
20,Drama Family&Kids KoreanDrama Romance,Kbs,8.43,PG-13,Perfect Wife,KoSoYoung YoonSangHyun JoYeoJeong SungJoon ImSeMi N LeeYoungE NamGiAe JungSooYoung InGyoJin KimKyuChul KimJungNan,HongSeokKu,YoonKyungAh
8,VarietyShow,Mnet,9.72,PG-13,Wanna One Go: Zero Base,KangDaniel HaSungWoon BaeJinYoung HwangMinHyun YoonJiSung LaiKuanLin ParkWooJin LeeDaeHui KimJaeHwan OngSeongWoo ParkJiHoon,[],[]
16,IdolDrama Drama Crime&Mystery Melodrama FilmNoir,Jtbc,9.04,PG-13,Untouchable,JinGoo JungEunJi KimSungKyun GoJunHee KyungSooJin ParkWonSang ParkJiHwan ParkGeunHyung KimJiHoon(1979) YeSooJung ChoiJongWon JiYoonHa ImHyunSung SonJongHak ShinJungGeun LeeJaeWon ParkJinWoo BaeYooRam ChoJaeRyong JinKyung,JoNamKook,ChoiJinWon
2,Drama Entertainment,Sbs,8.23,PG-13,2018 SBS Drama Awards,KamWooSung KimSunAh ShinHyeSun LeeJaeHoon JangNara ChoiJinHyuk ShinSungRok SongYoonAh KimJaeWon NamSangMi UhmKiJoon ChaeSooBin YangSeJong SeoJiHye YoonShiYoon KimSoYeon JungWoongIn ParkSiEun(2001) YeJiWon ImWonHee YoonJongHoon ParkKiWoong BongTaeGyu LeeYooYoung JoHyunSik LeeDoHyun AhnHyoSeop ShinDongYup ShinHyeSun LeeJeHoon,[],[]
10,IdolDrama WebDrama KoreanDrama Sci-Fi&Fantasy,,8.41,PG-13,Unexpected Heroes,LeeMinhyuk ParkHaNa ChoiJongHun KimSoHye(I.O.I),[],[]
16,Action&Adventure KoreanDrama Thriller&Suspense Crime&Mystery Drama,Ocn,9.17,PG-13,My Beautiful Bride,KimMooYeol LeeSiYoung GoSungHee RyuSeungSoo ParkHaeJoon SonJongHak LeeJaeYong LeeSeungYeon KimBoYun JoHanChul LeeEl,KimCheolKyu,YooSungYeol
16,IdolDrama Romance KoreanDrama Drama,Tvn,8.67,PG-13,Drinking Solo,HaSeokJin ParkHaSun Key GongMyung HwangWooSeulHye KimWonHae LeeYoungE MinJinWoong JungChaeYeon,ChoiKyooSik,MyungSooHyun
16,Drama Romance KoreanDrama,Mbc,9.04,PG-13,The Spring Day of My Life,LeeJoonHyuk(1984) ChoiSooyoung KamWooSung JangShinYoung,LeeJaeDong,ParkJiSook
10,Melodrama Drama KoreanDrama Family&Kids Romance ShortFilms,Kbs,9.5,PG-13,2018 KBS Drama Special,JunSoMin ParkSungHoon KimMooYeol GoBoGyeol ParkKyuYoung YoonPark ChoiKangHee GoJoon KimDasom KwonHyukSoo JangHeeJin ImJooHwan LeeHakJoo KimSaeByuk LeeYulEum LeeIlHwa ShinHyunSoo LeeDaIn KimMinSuk ParkYooNa,[],[]
34,Comedy Romance Drama KoreanDrama,Mbc,8.86,PG-13,I Really Really Like You,LeeMinKi Eugene RyuJin AhnHyeKyung JangYong GeumBoRa ShinMinHee ChoiBoolAm JungSoYoung,KimJinMan,BaeYooMi
40,Drama KoreanDrama Crime&Mystery Action&Adventure,Sbs,8.88,PG-13,"Oh, the Mysterious",YoonKyunSang JungHyeSung JeonNoMin ImHyunShik YoonYooSun JeonGookHwan KimYoungPil DoKiSuk JangHyunSung KimDaYe YoonBokIn KangShinHyo ChoiDaeHoon YoonNaMoo OhSeungHoon JeonSungWoo ParkSungKeun MoonWooJin KimDongWon KimHeeWon ChoiWonYoung JeonIkRyeong,ShinKyungSoo,LeeHyunJoo
17,Comedy Drama Romance KoreanDrama IdolDrama Melodrama,Kbs,8.72,PG-13,Prime Minister and I,RyuJin ChaeJungAn LeeBeomSoo Yoona YoonShiYoon LeeHanWi LeeYoungE JungAeYun,LeeSoYeon,KimEunHee YoonEunKyung
20,Drama KoreanDrama Romance,Mbc,9.35,PG-13,All About Eve,JangDongGun ChaeRim KimSoYeon,JinseokLee CheolsuHan,JihyeonPark SuyeonOh
9,WebDrama KoreanDrama IdolDrama,,8.91,PG-13,Rebel Detectives,AhnHyeongSeop KimNamJoo(Apink) YooSeonHo LeeSooMin LeeSooMin,[],[]
55,Melodrama Romance KoreanDrama Drama,Mbc,8.31,PG-13,My Beloved Sister,KangKyungJoon SongYoonAh KimSungSoo HeoYoungRan YoonYooSun MaengSeChang SongOkSook ParkGeunHyung JoKyungHwan KimJaOk,OhKyungHoon,KimJungSoo
16,Romance KoreanDrama Drama Melodrama Food&Cooking,Mbc,8.34,PG-13,Delicious Proposal,SonYeJin JungJoon SoYooJin SoJiSub KimKyuChul JungWonJoong,ParkSungSoo,KimInYoung
56,Drama KoreanDrama,Sbs,8.92,PG-13,Bravo My Life,YeonJungHoon DoJiWon HyunWoo JungYuMi(1984) ParkSangMin HyunJyuNi BanHyoJung DokGoYoungJae KimHyeSun KimJoonHyun KimKiRi KangJiSub KwonOhJoong JunSeHyun HaJaeSook ParkSunIm Jiyul KimNooRi ParkHyunSook JungSungHwan ShinJooAh KangSungMin,JungHyo,JungJiWoo
16,Drama KoreanDrama Romance Melodrama,Kbs,8.96,PG-13,A Love to Kill,Rain ShinMinAh LeeKiWoo KimSaRang KimYoungJae,KimKyuTae,LeeKyoungHee
95,Comedy Entertainment Reality VarietyShow,Mbc,7.28,PG-13,Infinite Challenge,Haha ParkMyungSoo YangSeHyung YooJaeSuk JungJoonHa JoSeHo,[],[]
24,KoreanDrama Drama Action&Adventure Costume&Period Crime&Mystery Historical Thriller&Suspense,Sbs,9.19,PG-13,Tree With Deep Roots,HanSukKyu ShinSeKyung SongJoongKi YoonJeMoon JangHyuk ParkHyukKwon KimKiBum LeeSooHyuk BaekYoonShik JoJinWoong HyunWoo,JangTaeYoo ShinKyungSoo,LeeJungMyung KimYoungHyun ParkSangYeon
239,Entertainment Music VarietyShow,,8.43,G,Simply K-pop,Kevin(THEBOYZ) Jacob(THEBOYZ),[],[]
10,Drama KoreanDrama WebDrama Romance Sci-Fi&Fantasy,,7.66,PG-13,The Facetale: Cinderia,ShinSeokChul KangSoYeon ChoiTaeHwan LeeJooYeon,[],[]
4,VarietyShow Entertainment,Mbc,9.49,PG-13,It’s Dangerous Beyond The Blanke...,LeeSangWoo ParkJaeJung(1995) YongJunhyung KangDaniel Xiumin,[],[]
11,VarietyShow Comedy Action&Adventure Reality,Tvn,9.72,PG-13,Here Comes Trouble S4,AhnJaeHyun KyuHyun SongMino EunJiWon KangHoDong LeeSooGeun,[],[]
20,IdolDrama KoreanDrama Cartoons Drama,Tvn,9.7,PG-13,Incomplete Life,KangHaNeul KangSora OhMinSeok ByunYoHan LeeSungMin ImSiwan JeonSukHo YoonJongHoon JangHyukJin HwangSeokJeong ShinJaeHoon JeonSukHo JeonSukHo,KimWonSuk,YoonTaeHo JungYoonJung
16,Drama KoreanDrama Romance Comedy,Sbs,8.73,PG-13,Oh! My Lady,ChaeRim ChoiSiwon ParkHanByul LeeHyunWoo(1966),ParkYoungSoo,KuSunKyung
30,Romance KoreanDrama Drama,Sbs,9.01,PG-13,Heard It Through the Grapevine,JangHyunSung YooHoJung YooJoonSang GoAhSung LeeJoon SeoJeongYeon KimKwon JungYooJin GongSeungYeon,AnPanSeok,JungSungJoo
4,Sports VarietyShow Entertainment,Mbc,8.3,PG-13,2018 Idol Star Athletics Champio...,Jaehyun(ofNCT127) Solbin Ravi(ofVIXX) Dahyun Yoojin(ofCLC) SeoEunKwang KwonEunBin(ofCLC) Kei(1995) Minhyuk Tzuyu Jooheon ChaEunWoo KimSejeong Nayeon Ken YookSungjae Chanyeol Vernon JunHyunMoo YoonBomi Leeteuk,[],[]
17,Romance KoreanDrama Drama,Mbc,8.15,PG-13,Fireworks,YoonSangHyun ParkEunHye KangJiHwan HanChaeYoung LeeTaeRi,TakeshiKitano,TakeshiKitano
8,IdolDrama Romance Drama,Onstyle,8.74,PG-13,Because It's The First Time,ChoiMinho ParkSoDam KimMinJae(1996) JungYooJin LeeYiKyung JoHyeJung AnWooYeon,LeeJungHyo,JungHyunJung
20,Drama KoreanDrama IdolDrama Comedy Romance Sci-Fi&Fantasy,Mbc,7.15,PG-13,Goong S,SE7EN HuhYiJae SongYongShik ParkShinHye OhMiHee LeeKiYoung ChunHoJin MyungSeBin YoonYeHee,HwangInRoe SuyeongKim,LeeJaeSoon DoYoungMyung ParkSoHee
