# episodes,genre,network,rating,s_rating,title,cast,director,screenwriter
32,"['1053g', '23g', '9g']",MBC,8.52,PG-13,Feast of the Gods,"['Lee Sang Woo', 'Seo Hyun Jin', 'Joo Sang Wook', 'Jun In Hwa', 'Sung Yuri', 'Uhm Hyo Sup', 'Sean Dulake', 'Shin Goo', 'Jung Min Ah', 'Kim Bo Yun', 'Lee Il Hwa', 'Song Min Jung', 'Park Sang Myun', 'Park Jung Min', 'Joo Da Young', 'Jung Hye Sun', 'Oh Na Ra', 'Jin Tae Hyun', 'Seo Yi Sook', 'Jung Dong Hwan', 'Lee Min Ji', 'Son Hwa Ryung']",Lee Dong-Yoon,Jo Eun-Jung
34,"['26g', '7g', '9g', '23g']",SBS,8.7,PG-13,Return,"['Lee Jin Wook', 'Park Jin Hee', 'Shin Sung Rok', 'Yoon Jong Hoon', 'Son Jong Hak', 'Bong Tae Gyu', 'Jung Eun Chae', 'Park Ki Woong', 'Kim Dong Young', 'Oh Dae Hwan', 'Kim Hee Jung (1992)', 'Han Da Gam', 'Seo Hye Rin']",Joo Dong-Min,Choi Kyung-Mi
16,"['18g', '9g', '23g']",KBS,9.42,PG-13,On the Way to the Airport,"['Lee Sang Yoon', 'Kim Ha Neul', 'Shin Sung Rok', 'Choi Yeo Jin', 'Jang Hee Jin', 'Son Jong Hak']",Kim Cheol-Kyu,Lee Sook-Yun
20,"['6g', '23g', '9g', '18g', '19g', '1038g']",SBS,9.4,PG-13,Rooftop Prince,"['Lee Tae Sung', 'Han Ji Min', 'Park Yoochun', 'Lee Tae Ri', 'Choi Woo Shik', 'Kim So Hyun', 'Ahn Suk Hwan', 'Jung Suk Won', 'Ahn Sang Tae', 'Choi Won Hong', 'Lee Moon Shik', 'Guzal Tursunova', 'Jung Yu Mi (1984)', 'Ban Hyo Jung', 'Kim Dae Hee', 'Kim Hyung Bum', 'Jun Min Seo', 'Kang Byul', 'Kyun Mi Ri', 'Park Joon Geum', 'Maeng Sang Hoon', 'Kim Yoo Suk', 'Song Jae Hee', 'Song Ok Sook', 'Na Young Hee', 'Kil Yong Woo']","Shin Yoon-Sub, Ahn Gil-Ho",Lee Hee-Myung
18,"['9g', '23g', '6g', '17g', '1038g']",SBS,9.18,PG-13,Entertainer,"['Ji Sung', 'Hyeri', 'Kang Min Hyuk', 'Chae Jung An', 'Byung Hun', 'Gong Myung', 'Jeon No Min', 'Jung Man Sik', 'Ahn Nae Sang', 'Heo Joon Suk']",Hong Sung-Chang,Yoo Young-A
10,"['18g', '19g', '23g', '6g']",tvN,8.62,PG-13,Surplus Princess,"['Song Jae Rim', 'Jo Bo Ah', 'On Joo Wan', 'Kim Seul Gi', 'Park Ji Soo', 'Nam Joo Hyuk', 'Jang Ki Yong', 'Jin Hee Kyung', 'Jung Chan Woo']",Baek Seung-Ryong,"Park Ran, Kim Ji-Soo"
22,"['9g', '18g', '25g', '23g', '1037g', '1g']",KBS,9.2,PG-13,Gunman In Joseon,"['Lee Joon Gi', 'Nam Sang Mi', 'Yoo Oh Sung', 'Jeon Hye Bin', 'Han Joo Wan', 'Kim Ga Eun', 'Kim Hyun Soo']",Kim Jung-Min,Ki Seung-Tae
3,"['1045g', '1047g', '23g', '9g']",KBS,9.59,PG-13,Page Turner,"['Ji Soo', 'Kim So Hyun', 'Shin Jae Ha', 'Ye Ji Won', 'Hwang Young Hee']",Lee Jae-Hoon,Park Hye-Ryun
44,"['18g', '23g', '9g']",MBC,9.08,PG-13,Kimcheed Radish,"['Kim Seung Soo', 'Yoo Ho Jung', 'Joo Sang Wook', 'Park Shin Hye', 'Lee Min Jung', 'Kim Heung Soo']",Kwon Seok-Jang,Lee Deok-Jae
13,"['1044g', '10g']",SBS,9.09,PG-13,The Master Key,"['Kang Daniel', 'Ong Seong Woo', 'Cha Eun Woo', 'Baek Hyun (EXO)', 'Lee Hong Ki', 'Kim Sejeong', 'Lee Soo Geun', 'Jun Hyun Moo', 'Jo Bo Ah', 'Shin Woo', 'Park Sung Gwang', 'P.O', 'Kang Han Na', 'Shownu', 'Kim Jong Min', 'Mingyu', 'Jinyoung (B1A4)', 'Lee Sung Jong', 'Henry Lau', 'Jung Chae Yeon', 'Eunhyuk', 'Hani', 'Chansung', 'Lee Elijah', 'Bobby', 'Leeteuk']",[],[]
16,"['9g', '18g', '23g', '1041g']",JTBC,9.2,PG-13,Secret Love Affair,"['Yoo Ah In', 'Kyung Soo Jin', 'Park Hyuk Kwon', 'Kim Hye Eun', 'Kim Hee Ae', 'Kim Chang Wan', 'Kim Yong Gun', 'Kim Kwon', 'Shim Hye Jin', 'Choi Tae Hwan', 'Jang Hyun Sung', 'Lee Kan Hee']",An Pan-Seok,Jung Sung-Joo
12,"['6g', '9g', '1038g', '23g']",KBS,9.58,PG-13,Cheer Up!,"['Ji Soo', 'N', 'Lee Won Geun', 'Jung Eun Ji', 'Chae Soo Bin', 'Go Soo Hee', 'Shin Jae Ha']",Lee Eun-Jin,"Yoon Soo-Jung, Jung Chan-Mi"
24,"['6g', '18g', '23g', '9g', '1038g']",tvN,9.03,PG-13,Reply 1994,"['Baro', 'Go Ara', 'Son Ho Jun', 'Yoo Yeon Seok', 'Jung Woo', 'Yeon Jun Suk', 'Ji Seung Hyun', 'Lee Il Hwa', 'Kim Sung Kyun', 'Min Dohee', 'Yoon Jong Hoon', 'Yook Sungjae']",Shin Won-Ho,Lee Woo-Jung
16,"['9g', '23g']",MBC ,9.47,PG-13,Thank You,"['Jang Hyuk', 'Gong Hyo Jin', 'Seo Shin Ae', 'Shin Sung Rok']",Lee Jae-Dong,Lee Kyoung-Hee
17,"['1044g', '10g']",KBS,9.28,PG-13,The Unit,"['Taemin', 'Rain', 'Cho Hyun Ah', 'Hwang Chi Yeol', 'HyunA', 'San E']",[],[]
26,"['1038g', '23g', '26g', '7g', '9g']",MBC,9.38,PG-13,Triangle,"['Lee Beom Soo', 'Baek Jin Hee', 'Kim Jaejoong', 'Oh Yun Soo', 'Im Siwan', 'Kim Hye Eun', 'Im Ha Ryong', 'Hong Suk Chun', 'Yeo Ho Min', 'Kim So Hyun', 'Kim Byung Ok', 'Jung Kyung Soon', 'Kang Shin Il', 'No Young Hak', 'Kim Byung Gi', 'Park Jiyeon', 'Park Hyo Joo', 'Shin Seung Hwan', 'Kim Ji Young', 'Lee Yoon Mi', 'Jo Sang Goo', 'Jang Dong Jik', 'Wi Yang Ho']","Yu Cheol-Yong, Choi Jung-Kyu",Choi Wan-Kyu
16,"['9g', '18g', '1041g', '23g']",tvN,8.75,PG-13,Bubblegum,"['Lee Dong Wook', 'Jung Ryeo Won', 'Lee Jong Hyuk', 'Park Hee Bon', 'Bae Jong Ok', 'Kim Jung Nan', 'An Woo Yeon', 'Lee Seung Joon', 'Kim Ri Na', 'Park Won Sang', 'Park Joon Geum', 'Seo Jeong Yeon', 'Park Chul Min', 'Kim Sa Kwon', 'Hong Eun Taek', 'Han Seo Jin (2008)']",Kim Byung-Soo,Lee Mi-Na
6,"['1042g', '18g', '1044g']",tvN,9.53,PG-13,Newlywed Diary S1,"['Ku Hye Sun', 'Ahn Jae Hyun']",Na Young Seok,
36,"['9g', '23g', '1037g']",MBC,9.2,PG-13,Gye Baek,"['Jo Jae Hyun', 'Oh Yun Soo', 'Cha In Pyo', 'Song Ji Hyo', 'Lee Seo Jin', 'Park Eun Bin', 'Kim Yoo Suk', 'Hyomin', 'Lee Hyun Woo', 'Jin Tae Hyun', 'Ahn Kil Kang', 'Lee Han Wi', 'Park Sung Woong', 'Park Yoo Hwan', 'Kim Byung Gi', 'Yoon Da Hoon', 'Im Hyun Shik', 'Jeon No Min', 'Jung Han Hun', 'Jang Hee Woong', 'Nam Da Reum', 'Go Yoon Hoo', 'Jo Sang Ki', 'Kim Hyun Sung', 'Kwon Yong Woon', 'Kim Dong Hee', 'Jung So Young', 'Choi Ran', 'Seo Bum Shik', 'Han Ji Woo']",Kim Geun-Hong,"Jung Hyung-Soo, Ma Chang-Joon, Jung Hae-Ri"
1,"['1032g', '1044g', '10g', '14g']",,9.76,PG-13,BTS Comeback Show,"[""Kim Taehyung (BTS's V)"", 'J-Hope', 'Jimin', 'RM', 'Jin', 'Suga', 'Jungkook', 'BTS']",[],[]
16,"['23g', '26g', '6g', '7g', '9g']",KBS,9.44,PG-13,Queen of Mystery,"['Kwon Sang Woo', 'Choi Kang Hee', 'Jun Soo Jin', 'Lee Won Geun', 'Ahn Kil Kang', 'Kim Min Jae', 'Park Joon Geum', 'Jung In Ki', 'Kim Hyun Sook', 'Hong Jin Ki']","Kim Jin-Woo, Yoo Young-Eun",Lee Sung-Min
20,"['23g', '18g', '9g', '1041g']",KBS2,8.82,PG-13,The Thorn Birds,"['Joo Sang Wook', 'Han Hye Jin', 'Suh Do Young', 'Kim Min Jung', 'Kim Ha Eun', 'Cha Hwa Yun', 'Song Ok Sook', 'Choi Jae Won', 'Park Ji Il', 'Lee Tae Ri', 'Lee Mi Young', 'Kim Soo Hyun (2006)']",Kim Jong-Chang,Lee Sun-Hee
16,"['9g', '23g', '6g', '24g']",KBS,7.5,G,I am Your Teacher,"['T.O.P', 'Park Min Young', 'Yang Dong Geun', 'Lee Min Ho', 'Park Joon Gyu', 'Son Tae Young']",Kim Jung-Kyu,Lee Jin-Mae
133,"['10g', '17g', '1044g', '1032g']",KBS,9.05,PG-13,Immortal Songs,"['Shin Dong Yup', 'Jung Jae Hyung', 'Moon Hee Jun', 'Yun Min Su', 'Kai', 'Kai']",[],[]
12,"['9g', '23g', '1045g', '1038g', '12g']",,9.27,PG-13,Nightmare Teacher,"['Uhm Ki Joon', 'Kim So Hyun', 'Lee Minhyuk', 'Seo Shin Ae', 'Baek Seung Do', 'Kim Da Ye', 'Kim Ji An', 'Hak Jin']",Hyun Moon-Sub,"Hyun Moon-Sub, Jung Yoo-Suk"
32,"['9g', '23g', '7g', '18g']",SBS,8.78,PG-13,Judge vs. Judge,"['Yeon Woo Jin', 'Park Eun Bin', 'Dong Ha', 'Hae Ryung', 'Lee Hye Eun', 'Bae Yoo Ram', 'Kim Min Sang', 'Lee Moon Shik', 'Lee Chang Wook', 'Hong Seung Bum', 'Jung Yeon Joo', 'Jung Yoo Min', 'Ji Seung Hyun', 'Kim Byung Choon', 'Oh Na Ra', 'Choi Jung Woo', 'Kim Hee Jung', 'Woo Hyun', 'Heo Joon Suk', 'Cho Wan Ki', 'Lee Deok Hwa', 'Kim Hae Sook', 'Bae Hae Sun']",Lee Gwang-Young,Seo In
28,"['1037g', '18g', '23g', '9g']",SBS,9.32,PG-13,"Saimdang, Light's Diary","['Song Seung Heon', 'Lee Young Ae', 'Oh Yoon Ah', 'Lee Joo Yeon', 'Lee Hae Young', 'Yang Se Jong', 'Hong Jin Ki']",Yun Sang-Ho,Park Eun-Ryeong
50,"['9g', '23g', '1040g', '1037g', '3g']",MBC,9.11,PG-13,King’s Doctor,"['Cho Seung Woo', 'Lee Yo Won', 'Son Chang Min', 'Yoo Sun']","Lee Byung-Hoon, Choi Jung-Kyu",Kim Yi-Young
56,"['18g', '23g', '9g']",MBC,9.18,PG-13,East of Eden,"['Park Hae Jin', 'Han Ji Hye', 'Song Seung Heon', 'Lee Yeon Hee', 'Yeon Jung Hoon', 'Park Geun Hyung', 'Lee Mi Sook', 'Kim Bum', 'Lee Da Hae', 'Jeon Mi Sun', 'Shim Hye Jin', 'Park Ha Young', 'Nam Ji Hyun', 'Kwon Yool', 'Hwang Jung Eum', 'Dennis Oh', 'Jin Ji Hee', 'Yoo Dong Geun', 'Kim Sung Kyum', 'Jung Young Sook', 'Lee Jong Won', 'Jung Hye Young', 'Shin Dong Woo', 'Kim Hak Chul', 'Shin Eun Jung', 'Lee Hyo Jung', 'Park Hyun Sook', 'Park Sung Woong', 'Jo Min Ki', 'Jun So Min', 'Kang Eun Tak', 'Kim Hyung Min', 'Yoon Dong Hwan', 'Go Yoon Hoo', 'Park Gun Tae', 'Kwak Min Suk', 'Jung So Young', 'Han Young Kwang', 'Lee Won Jae', 'Park Chan Hwan', 'Lee Suk Joon', 'Won Duk Hyun', 'Jun Sung Hwan', 'Jung Yoon Suk']","Kim Jin-Man, Ashbun","Na Yeon-Suk, Lee Hong-Koo"
8,"['23g', '18g', '19g', '9g', '1045g']",MBC every 1,9.24,PG-13,Imaginary Cat,"['Yoo Seung Ho', 'Jo Hye Jung', 'Han Ye Ri', 'Choi Tae Hwan', 'Solar', 'Lee El', 'Kim Min Suk', 'Kim Hyun Joon']",Lee Hyun-Joo,Kim Gyung (original comic)
41,"['25g', '1037g', '23g']",KBS,8.74,PG-13,The Merchant: Gaekju 2015,"['Yoo Oh Sung', 'Han Chae Ah', 'Jang Hyuk', 'Kim Min Jung', 'Jung Tae Woo', 'Park Eun Hye']",Kim Jong-Sun,"Kim Joo-Young (novel), Jung Sung-Hee"
16,"['23g', '9g', '19g', '1g']",KBS,9.42,PG-13,Moorim School,"['Lee Hyun Woo', 'Seo Ye Ji', 'Lee Hongbin', 'Jung Yoo Jin', 'Shin Hyun Joon', 'Lee Beom Soo']",Lee So-Yeon,Kim Hyun-Hee
68,"['23g', '18g', '9g', '1046g', '24g']",SBS,9.02,PG-13,Sister Is Alive,"['Jang Seo Hee', 'Oh Yoon Ah', 'Kim Joo Hyun', 'Kim Dasom', 'Lee Ji Hoon', 'Jo Yoon Woo', 'Jin Ji Hee', 'Lee Jae Jin', 'Son Yeo Eun', 'Ahn Nae Sang', 'Son Chang Min', 'Song Jong Ho']",Choi Hyeong-Hun,Kim Sun-Ok
11,"['1044g', '1053g', '1042g']",tvN,9.74,PG-13,Youn's Kitchen 2,"['Youn Yuh Jung', 'Jung Yu Mi (1983)', 'Lee Seo Jin', 'Park Seo Joon']",Na Young Seok,
18,"['23g', '26g', '7g', '9g']",OCN,9.5,NC-17,Voice,"['Jang Hyuk', 'Lee Ha Na', 'Kim Jae Wook', 'Yesung', 'Baek Sung Hyun', 'Son Eun Seo', 'Lee Joo Seung', 'Yoon Ji Min', 'Han Bo Bae', 'Oh Yeon Ah', 'Kim Ho Young']",Kim Hong-Sun,Ma Jin-Won
16,"['9g', '23g', '18g', '6g']",JTBC,9.26,PG-13,Fantastic,"['Kim Hyun Joo', 'Joo Sang Wook', 'Ji Soo', 'Kim Tae Hoon', 'Park Si Yeon', 'Kim Young Min', 'Yoon Ji Won', 'Jo Jae Yoon', 'Kim Jung Nan', 'Lim Ji Kyu']",Jo Nam-Kook,Lee Sung-Eun
57,"['18g', '9g', '23g']",MBC,8.59,PG-13,Hooray for Love,"['Lee Bo Young', 'Lee Tae Sung', 'Bae Jong Ok', 'Kim Ji Han']",Joo Sung-Woo,Park Hyeon-Ju
40,"['9g', '23g', '1041g', '24g']",MBC,9.06,PG-13,Goodbye to Goodbye,"['Chae Si Ra', 'Jo Bo Ah', 'Lee Sung Jae', 'Jung Hye Young', 'Lee Jun Young', 'Jung Woong In']",Kim Min-Sik,"So Jae-Won (web novel & screenplay), Sal Goo (web novel)"
18,"['1045g', '7g', '6g']",,9.04,PG-13,Rebel Detectives 2,"['Kim Nam Joo (Apink)', 'Ahn Hyeong Seop', 'Yoo Seon Ho', 'Byung Hun', 'Kim Tae Min', 'Jang Moon Bok', 'Hwarang', 'Lee Bit Na', 'Jung Su Hwan', 'Yoon Yong Bin', 'Kim Nu Ri', 'Lee Jin Nah', 'Jung Min Kyu']",Park SunJae,
16,"['23g', '18g', '9g']",MBC,8.91,PG-13,"I Do, I Do","['Lee Jang Woo', 'Kim Sun Ah', 'Oh Min Seok', 'Im Soo Hyang', 'Park Gun Hyung', 'Yoon Joo Sang', 'Kim Hye Eun', 'Park Young Gyu', 'Oh Mi Yun', 'Jo Hee Bong', 'Oh Mi Hee', 'Lee Dae Yeon', 'Kim Soo Hyun (2006)', 'Kim Min Hee']",Kang Dae-Sun,Jo Jung-Hwa
128,"['6g', '10g', '17g', '1044g']",MBC,6.27,PG-13,Radio Star,"['Yoon Jong Shin', 'Kim Gura', 'Kim Gook Jin', 'Cha Tae Hyun', 'Kyu Hyun']",Lee Joon-Ik,Choi Suk-Hwan
12,"['9g', '23g', '19g', '7g', '26g']",OCN,8.98,PG-13,Vampire Detective,"['Lee Joon', 'Oh Jung Se', 'Lee Se Young', 'Lee Chung Ah', 'Jo Bok Rae', 'Kim Yoon Hye', 'Ahn Se Ha', 'Jei', 'Kim Ki Moo']",Kim Ga-Ram,Yoo Young-Seon
12,"['1044g', '1042g']",tvN,9.78,PG-13,Three Meals a Day: Seaside Ranch,"['Lee Seo Jin', 'Eric Mun', 'Yoon Kyun Sang', 'Lee Jong Suk', 'Lee Jong Suk', 'Han Ji Min', 'Seolhyun', 'Lee Je Hoon']",Na Young Seok,
16,"['7g', '9g', '1038g', '23g']",OCN,9.52,PG-13,Squad 38,"['Seo In Guk', 'Choi Sooyoung', 'Ma Dong Seok', 'Oh Man Seok', 'Park Sung Woong', 'Ahn Nae Sang', 'Song Ok Sook', 'Go Kyu Pil', 'Jo Woo Jin', 'Kim Sung Oh', 'Jung In Ki', 'Kim Hong Fa']","Kim Jung-Min, Han Dong-Hwa",Han Jung-Hoon
12,"['1045g', '23g', '9g', '19g']",,8.08,PG-13,The Miracle,"['Donghyun', 'Nahyun', 'Hak Jin', 'Hong Yoon Hwa']",Kwon Jin Mo,Ahn Ho Kyung
15,"['18g', '23g', '9g']",MBC,8.99,PG-13,"Me Too, Flower!","['Jo Min Ki', 'Han Go Eun', 'Yoon Shi Yoon', 'Lee Ji Ah', 'Lee Gi Kwang', 'Baek Seung Hwan', 'Seo Hyo Rim', 'Im Ha Ryong', 'Lee Byung Joon', 'Kim Ji Sook', 'Park Eun Ji', 'Jung Man Sik', 'Baek Seung Hee', 'Son Il Kwon', 'Baek Bong Ki', 'Jo Sung Kyu']",Ko Dong-Sun,Kim Do-Woo
32,"['3g', '9g', '23g', '25g']",MBC,8.85,PG-13,"Jung Yi, the Goddess of Fire","['Park Gun Hyung', 'Seo Hyun Jin', 'Lee Sang Yoon', 'Moon Geun Young', 'Kim Bum', 'Jung Bo Suk', 'Sung Ji Ru', 'Lee Kwang Soo', 'Jun Kwang Ryul', 'Han Go Eun', 'Ahn Suk Hwan', 'Jang Gwang']","Park Sung-Soo, Jung Dae-Yoon","Kwon Soon-Gyu, Lee Seo-Yoon"
16,"['1g', '23g']",KBS ,8.3,PG-13,The Man in the Mask,"['Joo Sang Wook', 'Kim Sun Ah', 'Uhm Ki Joon', 'Jun Kwang Ryul', 'No Young Hak', 'Park Young Gyu', 'Lee Moon Shik', 'Lee Ki Young', 'Hwang Sun Hee', 'Jung Ae Ri']",Jeon San,Choi Jin-Won
36,"['9g', '23g']",MBC,9.51,PG-13,Scandal: A Shocking and Wrongful...,"['Kim Jae Won', 'Jo Yoon Hee', 'Ki Tae Young', 'Kim Kyu Ri', 'Jo Jae Hyun', 'Park Sang Min', 'Jo Hwi Joon', 'Han Ki Won', 'Ahn Suk Hwan', 'Choi Chul Ho', 'Hong Yeo Jin', 'Yang Jin Woo', 'Park Min Woo', 'Shin Eun Kyung', 'Han Groo', 'Jung Joon Won', 'Jo Han Chul', 'Jung Kyu Soo', 'Jo Min Ah', 'Kim Hye Ri', 'Jung Yoon Suk', 'Jung Ho Keun', 'Choi Yong Min', 'Park Jung Chul']","Kim Jin-Man, Park Jae-Bum",Bae Yoo-Mi
23,"['9g', '1037g', '23g', '1041g']",KBS,9.01,PG-13,The King’s Face,"['Lee Sung Jae', 'Kim Kyu Ri', 'Seo In Guk', 'Jo Yoon Hee', 'Shin Sung Rok', 'Song Min Hyung', 'Ahn Suk Hwan', 'Lee Ki Young', 'Go In Bum', 'Joo Jin Mo (1958)', 'Choi Chul Ho', 'Lim Ji Kyu', 'Lee Byung Joon', 'Lee Soon Jae', 'Oh Eun Ho', 'Kim Hee Jung (1992)', 'Im Ji Eun', 'Won Duk Hyun', 'Park Joon Mok', 'Baek Jae Jin', 'Kim Yul', 'Park Joo Hyung']",Yun Seong-Sik,Lee Hyang-Hee
16,"['23g', '24g', '9g']",KBS,9.63,PG-13,Oh My Geum Bi,"['Oh Ji Ho', 'Park Jin Hee', 'Heo Jung Eun', 'Lee Ji Hoon (1979)', 'Oh Yoon Ah', 'Kang Sung Jin']",Kim Young-Jo,Jeon Ho-Sung
50,"['17g', '18g', '23g', '9g']",MBC,9.14,PG-13,Gloria,"['Lee Chun Hee', 'Bae Doona', 'Seo Ji Seok', 'Ha Yun Joo', 'So Yi Hyun', 'Min Joon Hyun', 'Lee Sung Min', 'Oh Hyun Kyung', 'Choi Jae Hwan', 'Lee Jong Won', 'Kim Young Ok', 'Lee Young Ha', 'Sung Byung Sook', 'Na Young Hee', 'Park Hyun Sook', 'Jo Hyang Ki', 'Lee Ji Eun', 'Jung So Nyu', 'Kim Ki Hyun', 'Lee Sang Woo (1963)', 'Yun Kyu Jin', 'Chun Bo Geun']","Kim Min-Sik, Kim Kyung-Hee ",Jung Ji-Woo
8,"['1044g', '10g', '17g', '1030g']",KBS,9.43,PG-13,Dancing High,"['Lee Gi Kwang', 'Lee Ho Won', 'Lee Seung Hoon', 'Lia Kim', 'Jeong Hyeong Don', 'Jisung (NCT DREAM)']",[],[]
11,"['1g', '23g', '7g', '9g']",OCN,9.69,PG-13,Bad Guys,"['Park Hae Jin', 'Kim Sang Joong', 'Ma Dong Seok', 'Jo Dong Hyuk', 'Kang Ye Won', 'Kang Shin Il', 'Min Ji Ah', 'Hwang Seung Eon', 'Park Jung Hak', 'Kim Tae Hoon']",Kim Jung-Min,Han Jung-Hoon
16,"['1053g', '18g', '23g', '6g', '9g']",Channel A,8.75,PG-13,Panda and Hedgehog,"['Donghae', 'Yoo So Young', 'Choi Jin Hyuk', 'Yoon Seung Ah', 'Son Ji Hyun (1990)']",Lee Min-Cheol,Han Joon-Young
16,"['23g', '1041g', '9g']",tvN,9.7,PG-13,Memory,"['Lee Sung Min', 'Kim Ji Soo', 'Junho', 'Yoon So Hee', 'Park Jin Hee', 'Lee Ki Woo', 'Yeo Hoe Hyun', 'Nam Da Reum', 'Song Sun Mi', 'Lee Jung Gil', 'Ban Hyo Jung', 'Park Joon Geum', 'Jang Gwang', 'Jeon No Min', 'Shin Jae Ha', 'Song Ji In']",Park Chan-Hong,Kim Ji-Woo
24,"['1041g', '9g', '23g', '25g', '3g', '1037g', '18g']",KBS,8.97,PG-13,Hwangjini,"['Ha Ji Won', 'Kim Jae Won', 'Jang Geun Suk', 'Wang Bit Na', 'Ryu Tae Joon', 'Kim Young Ae']",Kim Cheol-Kyu,Yoon Sun-Joo
18,"['9g', '1040g', '23g', '18g']",SBS ,9.11,PG-13,The Gang Doctor,"['Joo Won', 'Kim Tae Hee', 'Stephanie Lee', 'Jo Hyun Jae', 'Choi Min', 'Ahn Se Ha', 'Min Jin Woong', 'Jang Gwang', 'Chae Jung An', 'Jung Woong In', 'Bae Hae Sun', 'Yoo Jun Hong']",Oh Jin-Seok,Jang Hyeok-Rin
16,"['6g', '23g', '1g', '9g', '18g']",KBS,8.99,PG-13,Secret Agent Miss Oh,"['Kim Sang Kyung', 'Park Hyo Joo', 'Hyun Woo', 'Lee Soo Kyung', 'Ryu Jin', 'Horan']",Kim Jung-Kyu,"Choi Lee-Rang, Lee Jin-Mae"
50,"['23g', '18g', '9g']",MBC,8.96,PG-13,Assorted Gems,"['Lee Hyun Jin', 'Ko Na Eun', 'Lee Tae Gon', 'Jung Yu Mi (1984)', 'So Yi Hyun', 'Kim Young Ok', 'Jung Hye Sun', 'Oh Mi Hee', 'Won Jong Rye', 'Kim Kwang Gyu', 'Park Geun Hyung', 'Yoon Jong Hwa', 'Hong Suk Chun', 'Yang Young Joon', 'Han Jin Hee', 'Lee Seo Bin', 'Lee Il Min', 'Shin Shin Ae', 'Seo Woo Rim', 'Han Hye Sook', 'Choi Jae Ho', 'Han Ji Hoo', 'Choi Ah Jin', 'Seo Dong Soo', 'Seol Woon Do', 'Michael Blunck']",Baek Ho Min,Im Sung Han
54,"['23g', '9g']",MBC,8.93,PG-13,Twinkle Twinkle,"['Kang Dong Ho', 'Lee Yoo Ri', 'Kim Suk Hoon', 'Kim Hyun Joo', 'Kil Yong Woo', 'Go Doo Shim', 'Jung Tae Woo', 'Jang Yong', 'Park Yoo Hwan', 'Kim Hyung Bum', 'Lee Ah Hyun', 'Kim Sang Ho', 'Shin Soo Yun', 'Won Ki Joon', 'Kim Ji Young', 'Han Ji Woo']",No Do-Cheol,Bae Yoo-Mi
60,"['9g', '23g', '1041g']",SBS,9.49,PG-13,Giant,"['Lee Beom Soo', 'Hwang Jung Eum', 'Joo Sang Wook', 'Park Jin Hee', 'Ji Yoo', 'Kim Soo Hyun', 'Park So Yeon', 'Son Byung Ho', 'No Young Hak', 'Yoo Hyung Kwan', 'Lee Seung Hyung', 'Kim Jung Hyun', 'Park Sang Min', 'Lee Hyo Jung', 'Song Kyung Chul', 'Lee Ki Young', 'Min Joon Hyun', 'Im Hyuk', 'Park Ha Young', 'Kim Seo Hyung', 'Jung Bo Suk', 'Jung Kyu Soo', 'Moon Ji In', 'Choi Ha Na', 'Hong Yeo Jin', 'Han Kyung Sun', 'Yoon Yoo Sun', 'Moon Hee Kyung', 'Jun Jin Gi', 'Lee Eun Jung', 'Kim Hak Chul', 'Yoon Yong Hyun', 'Choi Min', 'Kim Sung Oh', 'Yeo Jin Goo', 'Lee Moon Shik', 'Shin Seung Hwan', 'Nam Ji Hyun', 'Lee Deok Hwa', 'Kim Ga Eun']","Yu In-Sik, Lee Chang-Min","Jang Young-Cheol, Jung Kyung-Soon"
32,"['23g', '25g', '3g', '9g']",MBC,9.32,PG-13,Kim Soo Ro,"['Ko Joo Won', 'Seo Ji Hye', 'Ji Sung', 'Yoo Oh Sung', 'Lee Pil Mo', 'Kim Hye Eun', 'Bae Jong Ok', 'Yoon Joo Sang', 'Jun Jin Gi', 'Kang Shin Il', 'Joo Ho', 'Kim Hyung Bum', 'Lee Jong Won', 'Lee Hyo Jung', 'Kang Byul', 'Lee Won Jong', 'Baek So Mi', 'Choi Soo Rin', 'Lee Duk Hee', 'Choi Ah Jin', 'Kim Ki Hyun', 'Han Min Chae', 'Kim Hyung Il', 'Jung Jae Gon', 'Seo Il Hyun', 'Shin Dong Ki', 'Jang Dong Jik', 'Choi Hwa Jung', 'Chae Bin', 'Won Duk Hyun', 'Park Gun Tae']","Choi Jong-Su, Jang Soo-Bong",Kim Mi-Suk
50,"['9g', '23g', '24g', '6g']",MBC,7.67,PG-13,Man Who Sets the Table,"['On Joo Wan', 'Choi Sooyoung', 'Park Jin Woo', 'Seo Hyo Rim', 'Shim Hyung Tak', 'Lee Il Hwa', 'Kim Mi Sook', 'Kim Kap Soo', 'Kim Soo Mi', 'Lee Jung Hyuk', 'Lee Chul Min', 'Lee Se Young (1989)', 'Hong Seo Joon', 'Kim Ji Sook', 'Song Kang', 'Han Ga Rim', 'Tae Hang Ho']",Joo Sung-Woo,Park Hyeon-Ju
20,"['23g', '7g', '9g', '26g']",SBS,9.28,PG-13,Ghost,"['Daniel Choi', 'Lee Yeon Hee', 'Uhm Ki Joon', 'Song Ha Yoon', 'So Ji Sub', 'Kwak Do Won', 'Bae Min Hee', 'Lee Ki Young', 'Esom', 'Yoon Ji Hye', 'Baek Seung Hyun', 'Kwon Hae Hyo', 'Park Ji Il', 'Choi Jung Woo', 'Han Bo Bae', 'Lim Ji Kyu', 'Kwak Ji Min', 'Lee Jae Yoon', 'Jung Moon Sung', 'G.O', 'Jung Dong Hwan']","Kim Hyeong-Sik, Park Shin-Woo",Kim Eun-Hee
